,raw text,train text,category
822,"Aku tahu yang ramai pembaca kat luar sana yang hadir temujanji dengan doktor psikiatri kan?Ok, rawatan yang diberikan oleh doktor korang ialah psikoterapi; iaitu untuk ubah cara minda korang berfikir","[('aku', 'PRON'), ('tahu', 'VERB'), ('yang', 'PRON'), ('ramai', 'ADV'), ('baca', 'NOUN'), ('dekat', 'ADJ'), ('luar', 'NOUN'), ('sana', 'NOUN'), ('yang', 'PRON'), ('hadir', 'VERB'), ('temujanji', 'NOUN'), ('deng', 'ADP'), ('doktor', 'NOUN'), ('psikiatri', 'NOUN'), ('kan', 'PART'), ('okey', 'ADJ'), ('rawat', 'NOUN'), ('yang', 'PRON'), ('beri', 'VERB'), ('oleh', 'ADP'), ('doktor', 'NOUN'), ('kamu', 'PRON'), ('semua', 'DET'), ('ia', 'PRON'), ('psikoterapi', 'NOUN'), ('iaitu', 'ADV'), ('untuk', 'ADP'), ('ubah', 'VERB'), ('cara', 'NOUN'), ('minda', 'NOUN'), ('kamu', 'PRON'), ('semua', 'DET'), ('pikir', 'VERB')]",non-deppressive
823," Kalau selama ni dalam kepala otak kau asyik thought negatif je, jadi peranan dorang ialah untuk betulkan mind set korang","[('kalau', 'SCONJ'), ('lama', 'ADP'), ('ini', 'DET'), ('dalam', 'ADP'), ('kepala', 'NOUN'), ('otak', 'NOUN'), ('kamu', 'PRON'), ('asyik', 'ADV'), ('berfikir', 'VERB'), ('negatif', 'ADJ'), ('sahaja', 'ADV'), ('jadi', 'VERB'), ('peran', 'NOUN'), ('dorong', 'NOUN'), ('ia', 'PRON'), ('untuk', 'ADP'), ('betul', 'ADJ'), ('fikir', 'NOUN'), ('tetap', 'DET'), ('kamu', 'PRON'), ('semua', 'DET')]",non-deppressive
824, Ini yang pertama dalam rawatan kemurungan,"[('ini', 'DET'), ('yang', 'PRON'), ('pertama', 'ADJ'), ('dalam', 'ADP'), ('rawat', 'NOUN'), ('murung', 'NOUN')]",non-deppressive
825,Doktor yang bertugas takkan sesekali cadangkan penyelesaian kepada masalah kau,"[('doktor', 'NOUN'), ('yang', 'PRON'), ('tugas', 'VERB'), ('tidak', 'PART'), ('akan', 'ADV'), ('sekal', 'ADV'), ('cadang', 'VERB'), ('selesai', 'NOUN'), ('kepada', 'ADP'), ('masa', 'NOUN'), ('kamu', 'PRON')]",non-deppressive
826," Kau kena fikir sendiri, dia bagi kertas dan suruh senaraikan masalah dan cara tangani masalah kau","[('kamu', 'PRON'), ('kena', 'VERB'), ('fikir', 'VERB'), ('sendiri', 'ADJ'), ('dia', 'PRON'), ('bagi', 'ADP'), ('kertas', 'NOUN'), ('dan', 'CCONJ'), ('suruh', 'VERB'), ('senarai', 'NOUN'), ('masa', 'NOUN'), ('dan', 'CCONJ'), ('cara', 'NOUN'), ('tangani', 'VERB'), ('masa', 'NOUN'), ('kamu', 'PRON')]",non-deppressive
827, Doktor nak ajar kau supaya kau ada self-esteem dan boleh buat keputusan,"[('doktor', 'NOUN'), ('nak', 'ADP'), ('ajar', 'VERB'), ('kamu', 'PRON'), ('supaya', 'SCONJ'), ('kamu', 'PRON'), ('ada', 'VERB'), ('diri', 'NOUN'), ('sendiri', 'ADJ'), ('harga', 'NOUN'), ('diri', 'NOUN'), ('dan', 'CCONJ'), ('boleh', 'ADV'), ('buat', 'VERB'), ('putus', 'NOUN')]",non-deppressive
828,Rawatan kedua ialah ubat-ubatan,"[('rawat', 'VERB'), ('dua', 'DET'), ('ia', 'PRON'), ('ubat', 'NOUN'), ('ubat', 'NOUN')]",non-deppressive
829, Lepas dah jumpa doktor mesti dapat slip ubat kan? Haa itu ialah rawatan anti-depression kalau ada tanda kemurungan dan anti-anxiety kalau ada kegelisahan,"[('lepas', 'SCONJ'), ('dah', 'ADV'), ('jumpa', 'VERB'), ('doktor', 'NOUN'), ('mesti', 'ADV'), ('dapat', 'ADV'), ('gelincir', 'NOUN'), ('ubat', 'NOUN'), ('kan', 'VERB'), ('ha', 'NOUN'), ('itu', 'DET'), ('ia', 'PRON'), ('rawat', 'NOUN'), ('anti', 'NOUN'), ('murung', 'NOUN'), ('kalau', 'SCONJ'), ('ada', 'VERB'), ('tanda', 'NOUN'), ('murung', 'ADJ'), ('dan', 'CCONJ'), ('anti', 'ADJ'), ('bimbang', 'NOUN'), ('kalau', 'SCONJ'), ('ada', 'VERB'), ('gelisah', 'NOUN')]",non-deppressive
830,"Untuk pesakit yang ada simptom psychotic, ubat tambahan mereka ialah ubat anti-psychotic dan ada masalah untuk tidur pun doktor akan beri ubat penenang","[('untuk', 'ADP'), ('sakit', 'NOUN'), ('yang', 'PRON'), ('ada', 'VERB'), ('simptom', 'NOUN'), ('psikot', 'NOUN'), ('ubat', 'NOUN'), ('tambah', 'VERB'), ('mereka', 'PRON'), ('ia', 'PRON'), ('ubat', 'NOUN'), ('anti', 'ADJ'), ('psikot', 'NOUN'), ('dan', 'CCONJ'), ('ada', 'VERB'), ('masa', 'NOUN'), ('untuk', 'ADP'), ('tidur', 'VERB'), ('pun', 'ADV'), ('doktor', 'NOUN'), ('akan', 'ADV'), ('beri', 'VERB'), ('ubat', 'NOUN'), ('tenang', 'NOUN')]",non-deppressive
831, Ni yang dalam drama melayu selalu ada dialog “kau tak makan ubat kau eh?” Haa ubat tulah,"[('ini', 'DET'), ('yang', 'PRON'), ('dalam', 'ADP'), ('drama', 'NOUN'), ('layu', 'PROPN'), ('selalu', 'ADV'), ('ada', 'VERB'), ('dialog', 'NOUN'), ('kamu', 'PRON'), ('tidak', 'PART'), ('ma', 'VERB'), ('ubat', 'NOUN'), ('kamu', 'PRON'), ('eh', 'ADV'), ('ha', 'NOUN'), ('ubat', 'NOUN'), ('tu', 'DET')]",non-deppressive
832,Semua jenis ubat yang diberikan ialah untuk tambah/ubah hormon kau dalam otak,"[('semua', 'DET'), ('jenis', 'NOUN'), ('ubat', 'NOUN'), ('yang', 'PRON'), ('beri', 'VERB'), ('ia', 'PRON'), ('untuk', 'ADP'), ('tambah', 'VERB'), ('ubah', 'VERB'), ('hormon', 'NOUN'), ('kamu', 'PRON'), ('dalam', 'ADP'), ('otak', 'NOUN')]",non-deppressive
833," Kalau macam aku, aku kekurangan hormon serotonin yang menyebakan aku selalu sedih dan kemurungan","[('kalau', 'SCONJ'), ('macam', 'ADV'), ('aku', 'PRON'), ('aku', 'PRON'), ('kurang', 'VERB'), ('hormon', 'NOUN'), ('serotonin', 'PROPN'), ('yang', 'PRON'), ('sebab', 'VERB'), ('aku', 'PRON'), ('selalu', 'ADV'), ('sedih', 'ADJ'), ('dan', 'CCONJ'), ('murung', 'NOUN')]",non-deppressive
834,"Ubat yang doktor endorse pun bukan ubat Over-The-Counter, ubat tu memerlukan sign dan cop doktor sebab semuanya ubat terkawal","[('ubat', 'NOUN'), ('yang', 'PRON'), ('doktor', 'ADJ'), ('sokong', 'VERB'), ('pun', 'PART'), ('bu', 'NOUN'), ('ubat', 'NOUN'), ('lebih', 'ADV'), ('yang', 'PRON'), ('counter', 'VERB'), ('ubat', 'NOUN'), ('itu', 'DET'), ('lu', 'VERB'), ('tanda', 'NOUN'), ('dan', 'CCONJ'), ('cop', 'NOUN'), ('doktor', 'NOUN'), ('sebab', 'CCONJ'), ('semua', 'DET'), ('ubat', 'NOUN'), ('kawal', 'VERB')]",non-deppressive
835, Maknanya kalau korang tak perlukan ubat memang dorang takkan beri,"[('makna', 'NOUN'), ('kalau', 'SCONJ'), ('kamu', 'PRON'), ('semua', 'DET'), ('tidak', 'PART'), ('mengaparlu', 'ADJ'), ('ubat', 'NOUN'), ('memang', 'ADV'), ('dorong', 'NOUN'), ('tidak', 'PART'), ('akan', 'ADV'), ('beri', 'VERB')]",non-deppressive
836,  Rawatan yang keempat ialah meditasi/mengenali Tuhan,"[('rawat', 'NOUN'), ('yang', 'PRON'), ('empat', 'DET'), ('ia', 'PRON'), ('meditasi', 'NOUN'), ('kena', 'ADP'), ('tuh', 'NOUN')]",non-deppressive
837, Aku pakai frasa Tuhan yang merujuk kepada semua agama,"[('aku', 'PRON'), ('pakai', 'VERB'), ('frasa', 'NOUN'), ('tuh', 'ADV'), ('yang', 'PRON'), ('rujuk', 'VERB'), ('kepada', 'ADP'), ('semua', 'DET'), ('agama', 'NOUN')]",non-deppressive
838, Generally,"[('cara', 'ADP'), ('am', 'NOUN')]",non-deppressive
839," Kalau boleh kau kena rajin-rajinkan solat lima waktu, baca al-quran, solat tahajud semua tu supaya dapat ketenangan kalau kau seorang yang beragama Islam","[('kalau', 'SCONJ'), ('boleh', 'ADV'), ('kamu', 'PRON'), ('kena', 'VERB'), ('rajin', 'ADJ'), ('rajin', 'ADJ'), ('solat', 'VERB'), ('lima', 'NOUN'), ('waktu', 'NOUN'), ('baca', 'PROPN'), ('al', 'PROPN'), ('qur', 'PROPN'), ('solat', 'VERB'), ('tahajud', 'NOUN'), ('semua', 'DET'), ('itu', 'DET'), ('supaya', 'SCONJ'), ('dapat', 'ADV'), ('ten', 'VERB'), ('kalau', 'SCONJ'), ('kamu', 'PRON'), ('orang', 'DET'), ('yang', 'PRON'), ('agama', 'VERB'), ('islam', 'PROPN')]",non-deppressive
840,"Kalau agama lain, boleh buat ikut kepercayaan masing-masing sebab aku percaya yang agama mengajar perkara yang baik-baik kepada penganutnya","[('kalau', 'SCONJ'), ('agama', 'NOUN'), ('lain', 'ADJ'), ('boleh', 'VERB'), ('buat', 'VERB'), ('ikut', 'VERB'), ('percaya', 'NOUN'), ('masing', 'DET'), ('masing', 'DET'), ('sebab', 'NOUN'), ('aku', 'PRON'), ('percaya', 'VERB'), ('yang', 'PRON'), ('agama', 'NOUN'), ('ajar', 'VERB'), ('perkara', 'NOUN'), ('yang', 'PRON'), ('baik', 'ADJ'), ('baik', 'ADJ'), ('kepada', 'ADP'), ('anu', 'NOUN')]",non-deppressive
841,Rawatan kelima ialah sokongan keluarga,"[('rawat', 'NOUN'), ('lima', 'DET'), ('ia', 'PRON'), ('sokong', 'VERB'), ('keluarga', 'NOUN')]",non-deppressive
842, Bunyinya macam kejam kalau kau ada konflik dengan keluarga,"[('bunyi', 'NOUN'), ('macam', 'NOUN'), ('kejam', 'ADJ'), ('kalau', 'SCONJ'), ('kamu', 'PRON'), ('ada', 'VERB'), ('konflik', 'NOUN'), ('deng', 'NOUN'), ('keluarga', 'NOUN')]",non-deppressive
843," Doktor psikiatri yang incharge kau akan panggil sesiapa yang tinggal serumah dengan kau, yang hari-hari kau jumpa kat tempat kerja/ sekolah/ IPT dan yang rapat dengan kau","[('doktor', 'NOUN'), ('psikiatri', 'NOUN'), ('yang', 'PRON'), ('incharga', 'ADJ'), ('kamu', 'PRON'), ('akan', 'ADV'), ('panggil', 'VERB'), ('siapa', 'NOUN'), ('yang', 'PRON'), ('tinggal', 'VERB'), ('rumah', 'ADJ'), ('deng', 'NOUN'), ('kamu', 'PRON'), ('yang', 'PRON'), ('hari', 'NOUN'), ('hari', 'NOUN'), ('kamu', 'PRON'), ('jumpa', 'VERB'), ('dekat', 'ADP'), ('tempat', 'NOUN'), ('kerja', 'NOUN'), ('seko', 'NOUN'), ('ipt', 'NOUN'), ('dan', 'CCONJ'), ('yang', 'PRON'), ('rapat', 'ADJ'), ('deng', 'DET'), ('kamu', 'PRON')]",non-deppressive
844,Doktor akan sedaya-upaya untuk terangkan keadaan mental kau kepada mereka dan tanya macam mana perangai kau supaya apa yang kau cerita sama dengan apa yang family dan kawan rapat kau cerita,"[('doktor', 'NOUN'), ('akan', 'VERB'), ('daya', 'VERB'), ('upaya', 'NOUN'), ('untuk', 'ADP'), ('terang', 'ADJ'), ('ada', 'NOUN'), ('mental', 'NOUN'), ('kamu', 'PRON'), ('kepada', 'ADP'), ('mereka', 'PRON'), ('dan', 'CCONJ'), ('tanya', 'VERB'), ('macam', 'NOUN'), ('mana', 'NOUN'), ('perangai', 'NOUN'), ('kamu', 'PRON'), ('supaya', 'CCONJ'), ('apa', 'PRON'), ('yang', 'PRON'), ('kamu', 'PRON'), ('cer', 'ADJ'), ('sama', 'ADJ'), ('deng', 'ADP'), ('apa', 'PRON'), ('yang', 'PRON'), ('keluarga', 'NOUN'), ('dan', 'CCONJ'), ('ka', 'ADV'), ('rapat', 'NOUN'), ('kamu', 'PRON'), ('cer', 'NOUN')]",non-deppressive
845,Kat sini doktor akan fahamkan betul-betul kepada family/ kawan rapat yang kau perlukan sokongan keluarga dari segi emosi dan kena pastikan pesakit kena hadir temujanji dengan doktor,"[('dekat', 'ADJ'), ('sini', 'ADP'), ('doktor', 'NOUN'), ('akan', 'ADV'), ('faham', 'VERB'), ('betul', 'ADJ'), ('betul', 'ADJ'), ('kepada', 'ADP'), ('keluarga', 'NOUN'), ('ka', 'CCONJ'), ('rapat', 'NOUN'), ('yang', 'PRON'), ('kamu', 'PRON'), ('perlu', 'ADV'), ('sokong', 'VERB'), ('keluarga', 'NOUN'), ('dari', 'ADP'), ('segi', 'NOUN'), ('emosi', 'NOUN'), ('dan', 'CCONJ'), ('kena', 'VERB'), ('pasti', 'ADJ'), ('sakit', 'NOUN'), ('kena', 'VERB'), ('hadir', 'VERB'), ('temujanji', 'NOUN'), ('deng', 'NOUN'), ('doktor', 'PROPN')]",non-deppressive
846,Rawatan yang terakhir ialah DIRI KAU SENDIRI,"[('rawat', 'VERB'), ('yang', 'PRON'), ('akhir', 'ADJ'), ('ia', 'PRON'), ('diri', 'NOUN'), ('kamu', 'PRON'), ('sendiri', 'ADJ')]",non-deppressive
847," Ya, kalau diri sendiri taknak keluar dari kemurungan","[('ya', 'PART'), ('kalau', 'SCONJ'), ('diri', 'NOUN'), ('sendiri', 'ADJ'), ('tidak', 'PART'), ('nak', 'ADV'), ('keluar', 'VERB'), ('dari', 'ADP'), ('murung', 'NOUN')]",non-deppressive
848, Maka semua rawatan-rawatan yang aku mention takkan berkesan,"[('maka', 'CCONJ'), ('semua', 'DET'), ('rawat', 'NOUN'), ('rawat', 'NOUN'), ('yang', 'PRON'), ('aku', 'PRON'), ('sebut', 'VERB'), ('tidak', 'PART'), ('akan', 'ADV'), ('kes', 'VERB')]",non-deppressive
849,Push diri sendiri untuk terima rawatan dan ubah apa yang patut supaya kemurungan kau tak jatuh lebih teruk,"[('tolak', 'VERB'), ('diri', 'NOUN'), ('sendiri', 'ADJ'), ('untuk', 'ADP'), ('terima', 'VERB'), ('rawat', 'NOUN'), ('dan', 'CCONJ'), ('ubah', 'VERB'), ('apa', 'PRON'), ('yang', 'PRON'), ('patut', 'ADV'), ('supaya', 'SCONJ'), ('murung', 'NOUN'), ('kamu', 'PRON'), ('tidak', 'PART'), ('jatuh', 'VERB'), ('lebih', 'ADV'), ('teruk', 'ADJ')]",non-deppressive
850, Belajar untuk cope bila ada masalah dan cari ketenangan bila rasa ‘lemas’ dalam kemurungan,"[('bajar', 'VERB'), ('untuk', 'ADP'), ('atas', 'VERB'), ('bila', 'SCONJ'), ('ada', 'VERB'), ('masa', 'NOUN'), ('dan', 'CCONJ'), ('cari', 'VERB'), ('ten', 'NOUN'), ('bila', 'SCONJ'), ('rasa', 'NOUN'), ('lemas', 'ADJ'), ('dalam', 'ADP'), ('murung', 'NOUN')]",non-deppressive
851,"Aku faham, perasaan sedih susah nak dikawal tapi cuba ikut apa petua,tips and trick dari doktor psikiatri kau untuk atasi perasaan tu","[('aku', 'PRON'), ('faham', 'VERB'), ('asa', 'NOUN'), ('sedih', 'ADJ'), ('susah', 'ADJ'), ('nak', 'ADV'), ('kawal', 'VERB'), ('tetapi', 'SCONJ'), ('cuba', 'VERB'), ('ikut', 'VERB'), ('apa', 'PRON'), ('tua', 'NOUN'), ('tipis', 'ADJ'), ('dan', 'CCONJ'), ('silap', 'NOUN'), ('dari', 'ADP'), ('doktor', 'NOUN'), ('psikiatri', 'NOUN'), ('kamu', 'PRON'), ('untuk', 'ADP'), ('atas', 'VERB'), ('asa', 'NOUN'), ('itu', 'DET')]",non-deppressive
852,"Oklah, sampai sini je aku nak beritahu tentang rawatan untuk depresi/ kemurungan","[('ok', 'ADJ'), ('sampai', 'ADP'), ('sini', 'NOUN'), ('sahaja', 'ADV'), ('aku', 'PRON'), ('nak', 'ADV'), ('beritahu', 'VERB'), ('tentang', 'ADP'), ('rawat', 'NOUN'), ('untuk', 'ADP'), ('depresi', 'NOUN'), ('murung', 'NOUN')]",non-deppressive
853, Maybe next time aku cerita benda lain yang related dengan mental health dan mental illnes,"[('mungkin', 'ADV'), ('terus', 'VERB'), ('masa', 'NOUN'), ('aku', 'PRON'), ('cer', 'NOUN'), ('benda', 'NOUN'), ('lain', 'ADJ'), ('yang', 'PRON'), ('kait', 'VERB'), ('deng', 'NOUN'), ('mental', 'NOUN'), ('kesihat', 'NOUN'), ('dan', 'CCONJ'), ('mental', 'NOUN'), ('illes', 'PROPN')]",non-deppressive
854,Selamat berpuasa,"[('selamat', 'NOUN'), ('puasa', 'VERB')]",non-deppressive
855,– Cik H (Bukan nama sebenar)Hantar confession anda di sini -> https://iiumc,"[('angan', 'PUNCT'), ('cik', 'NOUN'), ('h', 'NOUN'), ('bu', 'NOUN'), ('nama', 'NOUN'), ('benar', 'ADJ'), ('hantar', 'VERB'), ('pengi', 'NOUN'), ('anda', 'PRON'), ('di', 'ADP'), ('sini', 'ADP'), ('htps', 'NOUN'), ('iium', 'PROPN')]",non-deppressive
856,com/submit,"[('com', 'PROPN'), ('muka', 'VERB')]",non-deppressive
857,Salam all reader IIUM’s confession,"[('salam', 'NOUN'), ('al', 'NOUN'), ('baca', 'NOUN'), ('iium', 'PROPN'), ('seperti', 'ADP'), ('pengi', 'NOUN')]",non-deppressive
858, Thanks admin sebab approve confession aku ni,"[('thanks', 'NOUN'), ('admin', 'PROPN'), ('sebab', 'SCONJ'), ('approve', 'VERB'), ('pengi', 'NOUN'), ('aku', 'PRON'), ('ini', 'DET')]",non-deppressive
859, Depression,"[('murung', 'NOUN')]",non-deppressive
860," Yes, ni tajuk aku","[('ya', 'PART'), ('ini', 'DET'), ('tajuk', 'NOUN'), ('aku', 'PRON')]",non-deppressive
861," Lately aku dengar banyak kes bunuh diri and salah satunya kes bunuh diri sebab kemurungan!Untuk pengetahuan pembaca semua, orang yang menghidap kemurungan ni luaran dia tak nampak pun macam dia ada masalah","[('akhirak', 'NOUN'), ('ini', 'DET'), ('aku', 'PRON'), ('dengar', 'VERB'), ('banyak', 'DET'), ('kes', 'NOUN'), ('bunuh', 'VERB'), ('diri', 'NOUN'), ('dan', 'CCONJ'), ('sa', 'NOUN'), ('satu', 'DET'), ('kes', 'NOUN'), ('bunuh', 'VERB'), ('diri', 'NOUN'), ('sebab', 'NOUN'), ('murung', 'NOUN'), ('untuk', 'ADP'), ('tahu', 'NOUN'), ('baca', 'NOUN'), ('semua', 'DET'), ('orang', 'NOUN'), ('yang', 'PRON'), ('menghidap', 'VERB'), ('murung', 'NOUN'), ('ini', 'DET'), ('luar', 'ADV'), ('dia', 'PRON'), ('tidak', 'ADV'), ('tampak', 'VERB'), ('pun', 'ADV'), ('macam', 'ADP'), ('dia', 'PRON'), ('ada', 'VERB'), ('masa', 'NOUN')]",non-deppressive
862, Tapi the inside of that person hanya Tuhan je yang tau betapa susahnya dia struggle,"[('tetapi', 'CCONJ'), ('yang', 'PRON'), ('dalam', 'ADP'), ('daripada', 'ADP'), ('itu', 'DET'), ('person', 'NOUN'), ('ha', 'NOUN'), ('tuh', 'ADV'), ('sahaja', 'ADV'), ('yang', 'PRON'), ('tahu', 'VERB'), ('betapa', 'ADV'), ('susah', 'ADJ'), ('dia', 'PRON'), ('juang', 'NOUN')]",non-deppressive
863, Selalunya orang yang ada depression ni ada anxiety (kebimbangan) sekali,"[('selalu', 'ADV'), ('orang', 'NOUN'), ('yang', 'PRON'), ('ada', 'VERB'), ('murung', 'NOUN'), ('ini', 'DET'), ('ada', 'VERB'), ('bimbang', 'NOUN'), ('bimbang', 'NOUN'), ('sekali', 'ADV')]",non-deppressive
864, Sampai boleh terketar2 satu badan,"[('sampai', 'ADP'), ('boleh', 'ADV'), ('ketar', 'VERB'), ('ketar', 'VERB'), ('satu', 'DET'), ('badan', 'NOUN')]",symptom
865,Tanda-tanda penyakit kemurungan (ni aku amik dekat internet) 1,"[('tanda', 'NOUN'), ('tanda', 'NOUN'), ('sakit', 'NOUN'), ('murung', 'NOUN'), ('ini', 'DET'), ('aku', 'PRON'), ('ambil', 'VERB'), ('dekat', 'ADP'), ('internet', 'NOUN'), ('satu', 'DET')]",non-deppressive
866, Perasaan murung atau sering marah-marah hampir sepanjang hari dan hampir setiap hari dalam tempoh dua minggu,"[('asa', 'NOUN'), ('murung', 'NOUN'), ('atau', 'CCONJ'), ('sering', 'ADV'), ('marah', 'ADJ'), ('marah', 'ADJ'), ('hampir', 'ADV'), ('panjang', 'ADP'), ('hari', 'NOUN'), ('dan', 'CCONJ'), ('hampir', 'ADV'), ('tiap', 'DET'), ('hari', 'NOUN'), ('dalam', 'ADP'), ('tempoh', 'NOUN'), ('dua', 'NUM'), ('minggu', 'NOUN')]",symptom
867, Perasaan ini dilaporkan oleh pesakit secara subjektif seperti perasaan rendah diri ataupun daripada pengamatan orang luar contohnya selalu menangis,"[('asa', 'NOUN'), ('ini', 'DET'), ('lapor', 'VERB'), ('oleh', 'ADP'), ('sakit', 'NOUN'), ('cara', 'ADP'), ('subjektif', 'ADJ'), ('seperti', 'ADP'), ('asa', 'NOUN'), ('rendah', 'NOUN'), ('diri', 'NOUN'), ('atau', 'CCONJ'), ('daripada', 'ADP'), ('amat', 'NOUN'), ('orang', 'NOUN'), ('luar', 'NOUN'), ('contoh', 'NOUN'), ('selalu', 'ADV'), ('menang', 'VERB')]",symptom
868,2,"[('dua', 'NUM')]",non-deppressive
869, Tidak bersemangat atau tidak berminat melakukan aktiviti sosial yang biasa dilakukan hampir setiap hari,"[('tidak', 'PART'), ('semangat', 'ADJ'), ('atau', 'CCONJ'), ('tidak', 'PART'), ('minat', 'VERB'), ('laku', 'ADP'), ('aktiviti', 'NOUN'), ('sosial', 'NOUN'), ('yang', 'PRON'), ('biasa', 'ADV'), ('dila', 'VERB'), ('hampir', 'ADV'), ('tiap', 'DET'), ('hari', 'NOUN')]",symptom
870, Contohnya tidak berminat untuk bersukan lagi atau berjumpa dengan sanak-saudara,"[('contoh', 'NOUN'), ('tidak', 'PART'), ('minat', 'VERB'), ('untuk', 'ADP'), ('bersu', 'VERB'), ('lagi', 'ADV'), ('atau', 'CCONJ'), ('jumpa', 'VERB'), ('deng', 'NOUN'), ('sanak', 'NOUN'), ('saudara', 'NOUN')]",symptom
871,3,"[('tiga', 'NUM')]",non-deppressive
872, Berat badan merosot (~5%) daripada asal dalam waktu yang singkat atau kurang selera makan,"[('berat', 'NOUN'), ('badan', 'NOUN'), ('merosot', 'VERB'), ('daripada', 'ADP'), ('asal', 'NOUN'), ('dalam', 'ADP'), ('waktu', 'NOUN'), ('yang', 'PRON'), ('singkat', 'ADJ'), ('atau', 'CCONJ'), ('kurang', 'ADV'), ('selera', 'NOUN'), ('ma', 'PROPN')]",symptom
873,4,"[('empat', 'NUM')]",non-deppressive
874," Corak tidur berubah, sama ada kurang tidur (insomnia) atau terlebih tidur (hypersomnia)","[('corak', 'NOUN'), ('tidur', 'NOUN'), ('rubah', 'VERB'), ('sama', 'ADV'), ('ada', 'VERB'), ('kurang', 'ADV'), ('tidur', 'VERB'), ('insomnia', 'NOUN'), ('atau', 'CCONJ'), ('lebih', 'ADV'), ('tidur', 'VERB'), ('hypersomnia', 'NOUN')]",symptom
875,5,"[('lima', 'NUM')]",non-deppressive
876," Perubahan dalam melakukan aktiviti seharian, sama ada terlebih aktif atau kurang aktif","[('ubah', 'VERB'), ('dalam', 'ADP'), ('laku', 'VERB'), ('aktiviti', 'NOUN'), ('hari', 'NOUN'), ('sama', 'ADV'), ('ada', 'VERB'), ('lebih', 'ADV'), ('aktif', 'ADJ'), ('atau', 'CCONJ'), ('kurang', 'ADV'), ('aktif', 'ADJ')]",symptom
877,6,"[('enam', 'NUM')]",non-deppressive
878, Selalu letih dan kurang tenaga dalam melakukan aktiviti harian,"[('selalu', 'ADV'), ('letih', 'ADJ'), ('dan', 'CCONJ'), ('kurang', 'VERB'), ('tenaga', 'NOUN'), ('dalam', 'ADP'), ('laku', 'NOUN'), ('aktiviti', 'NOUN'), ('hari', 'NOUN')]",symptom
879,7,"[('tujuh', 'NUM')]",non-deppressive
880, Perasaan bersalah yang tidak setimpal dengan sesuatu kesalahan perbuatan atau merasakan diri tidak berguna 8,"[('asa', 'NOUN'), ('bersa', 'VERB'), ('yang', 'PRON'), ('tidak', 'ADV'), ('timpal', 'ADP'), ('deng', 'ADP'), ('sesuat', 'DET'), ('sala', 'NOUN'), ('buat', 'NOUN'), ('atau', 'CCONJ'), ('rasa', 'VERB'), ('diri', 'NOUN'), ('tidak', 'PART'), ('guna', 'VERB'), ('lap', 'NOUN')]",symptom
881, Tidak mampu memberikan konsentrasi atau berfikir secara rasional,"[('tidak', 'PART'), ('mampu', 'ADV'), ('beri', 'VERB'), ('konsentrasi', 'NOUN'), ('atau', 'CCONJ'), ('pikir', 'VERB'), ('cara', 'ADP'), ('rasional', 'ADJ')]",symptom
882, Pesakit juga merasakan susah untuk membuat keputusan dalam kehidupan hariannya,"[('sakit', 'NOUN'), ('juga', 'ADV'), ('rasa', 'VERB'), ('susah', 'ADJ'), ('untuk', 'ADP'), ('buat', 'VERB'), ('putus', 'NOUN'), ('dalam', 'ADP'), ('hidup', 'NOUN'), ('hari', 'ADJ')]",symptom
883,9,"[('sembil', 'NOUN')]",non-deppressive
884," Berfikir tentang keinginan untuk mati atau bunuh diri dengan kerap, atau mempunyai pelan masa hadapan untuk membunuh diri","[('pikir', 'VERB'), ('tentang', 'ADP'), ('ingin', 'NOUN'), ('untuk', 'ADP'), ('mati', 'ADJ'), ('atau', 'CCONJ'), ('bunuh', 'VERB'), ('diri', 'NOUN'), ('deng', 'PROPN'), ('kerap', 'ADV'), ('atau', 'CCONJ'), ('punya', 'VERB'), ('pel', 'NOUN'), ('masa', 'NOUN'), ('hadap', 'VERB'), ('untuk', 'ADP'), ('bunuh', 'VERB'), ('diri', 'NOUN')]",symptom
885,"Tapi problem orang kita di Malaysia ni, asal depression je dah anggap gila","[('tetapi', 'CCONJ'), ('masa', 'NOUN'), ('orang', 'NOUN'), ('k', 'NOUN'), ('di', 'ADP'), ('malaysia', 'PROPN'), ('ini', 'DET'), ('asal', 'ADP'), ('murung', 'NOUN'), ('sahaja', 'ADV'), ('dah', 'ADV'), ('anggap', 'VERB'), ('gila', 'NOUN')]",risk factor
886," Tak pun orang akan cakap “Takde apa la, jangan nak depressed sangat","[('tidak', 'PART'), ('pun', 'ADV'), ('orang', 'NOUN'), ('akan', 'ADV'), ('cakap', 'VERB'), ('tidak', 'PART'), ('ada', 'VERB'), ('apa', 'PRON'), ('jang', 'NOUN'), ('nak', 'ADV'), ('terte', 'VERB'), ('sangat', 'ADV')]",risk factor
887,” Jadi orang yang ada depression ni jadi malu nak mengaku yang dia ada sakit kemurungan ni,"[('jadi', 'VERB'), ('orang', 'NOUN'), ('yang', 'PRON'), ('ada', 'VERB'), ('murung', 'NOUN'), ('ini', 'DET'), ('jadi', 'VERB'), ('malu', 'NOUN'), ('nak', 'ADV'), ('menga', 'VERB'), ('yang', 'PRON'), ('dia', 'PRON'), ('ada', 'VERB'), ('sakit', 'NOUN'), ('murung', 'NOUN'), ('ini', 'DET')]",non-deppressive
