,raw text,token text,category
1178, Apabila kesihatan akal tidak dihiraukan kerana apa masyarakat kita peduli sebab ia bukan sesuatu yang jelas dilihat seperti kecederaan tubuh badan,"['kesihatan', 'akal', 'hirau', 'rana', 'masyarakat', 'pedulikan', 'jalan', 'badan', 'badan']",symptom
1179," Pernah saya terfikir bagaimana keadaan diri kita andaikata diri sendiri hilang siuman, apakah kita akan sedar kita masih lagi waras? Kemungkinan semuanya sudah terlalu lambat kerana pada ketika itu badan tidak dapat lagi dikawal dengan pemikiran","['terfikir', 'andaikata', 'hilang', 'siuman', 'dar', 'waras', 'lambat', 'rana', 'badan', 'kawal', 'pikir']",symptom
1180," Silap-silap kita sendiri akan berkeliaran tanpa  tujuan pada lewat malam dan terlangkah jatuh ke dalam gaung, maka tiada sesiapa yang dapat mendengari jeritan anda kerana di situlah kita akan mati keseorangan","['silaps', 'liar', 'tuju', 'malam', 'lang', 'jatuh', 'gaung', 'tiada', 'orang', 'dengar', 'jerit', 'rana', 'situ', 'mati', 'orang']",symptom
1181," Ketika itu tiada jaminan jasad akan ditemui, mungkin ya, mungkin tidak, apabila anda ucapkan selamat tinggal dunia","['tiada', 'jamin', 'jasad', 'masa', 'ya', 'ucap', 'selamat', 'tinggal', 'dunia']",symptom
1182,"""@Bij Talkin, ""As much as I want to say I feel you, I can't because my parents aren't educated","['bij', 'bicara', 'bagai', 'banyak', 'bagai', 'i', 'mahu', 'ke', 'kata', 'i', 'rasa', 'awak', 'i', 'tidak boleh', 'rana', 'saya', 'ibu bapa', 'aren', 'didik']",statement
1183, I'm not complaining abt them being spm leavers,"['saya', 'tidak', 'keluh', 'abt', 'mereka', 'jadi', 'spm', 'pelepah']",statement
1184," They are religious and they like to push me and my siblings to do all kind of ibadah, and worse, we need to let them know, see or hear what we have done","['mereka', 'adalah', 'agama', 'dan', 'mereka', 'suka', 'ke', 'tolak', 'saya', 'dan', 'saya', 'adik adik', 'ke', 'buat', 'semua', 'baik hati', 'daripada', 'ibadah', 'dan', 'lebih teruk lagi', 'kami', 'perlu', 'ke', 'biar', 'mereka', 'tahu', 'lihat', 'atau', 'dengar', 'apa', 'kami', 'punya', 'selesai']",statement
1185," If we don't comply, we will receive an earful of endless nagging and scolding that the whole village can hear, saying that we don't have enough pahala and will go to hell etc","['sekira', 'kami', 'jangan', 'patuh', 'kami', 'akan', 'terima', 'buah', 'mak telinga', 'daripada', 'tidak sudah', 'membebel', 'dan', 'marah', 'itu', 'yang', 'seluruh', 'kampung', 'boleh', 'dengar', 'kata', 'itu', 'kami', 'jangan', 'punya', 'cukup', 'pahala', 'dan', 'akan', 'pergi', 'ke', 'neraka', 'dan lain - lain']",risk factor
1186, Things get worse during ramadhan,"['perkara', 'dapat', 'lebih teruk lagi', 'masa', 'ramadhan']",statement
1187, I've also got financial issue and family issue and,"['ive', 'juga', 'dapat', 'wang', 'isu', 'dan', 'keluarga', 'isu', 'dan']",risk factor
1188," So yeah, I guess maybe I can feel you abt the part having parents with such temperament","['begitu', 'Yeah', 'i', 'neka', 'mungkin', 'i', 'boleh', 'rasa', 'awak', 'abt', 'yang', 'bahagian', 'punya', 'ibu bapa', 'dengan', 'begitu', 'perangai']",risk factor
1189," Suicide is not a solution, plus it's hurt, I've tried once when I was 12, not because of my parents or family issue tho","['bunuh diri', 'adalah', 'tidak', 'a', 'selesai', 'tambah', 'itu', 'sakit hati', 'ive', 'mencuba', 'sekali', 'bila', 'i', 'adalah', 'angan', 'tidak', 'rana', 'daripada', 'saya', 'ibu bapa', 'atau', 'keluarga', 'issue', 'ika']",symptom
1190," I hope you are doing ok""","['i', 'hope', 'you', 'adalah', 'laku', 'okey']",statement
1191,"Hai semua, aku rasa dah tak tahan dengan hidup aku","['hai', 'dah', 'tahan', 'hidup']",symptom
1192," Serabut, hari-hari nangis","['serabut', 'harih', 'nang']",symptom
1193, Aku dah tak boleh rasa bahagia,"['dah', 'bahagia']",symptom
1194," Aku doa semoga Tuhan ambil aku cepat-cepat, bukannya ada orang yang peduli pasal aku","['doa', 'moga', 'tuhan', 'ambil', 'cepatc', 'orang utan', 'pedulikan', 'pasal']",symptom
1195," Aku penat dengan hidup ni, penat dengan diri sendiri","['penat', 'hidup', 'ni', 'penat']",symptom
1196,,['nan'],statement
1197,Gais mcm mana nak buat klau kita bnci adik kita sndri? Serius ak mnyampah ngn adik aku,"['gais', 'mcm', 'nak', 'klau', 'bnci', 'adik', 'sndri', 'serius', 'ak', 'mnyampah', 'ngn', 'adik']",symptom
1198, Even she does not respect me,"['sekata', 'dia', 'ada', 'tidak', 'hormat', 'me']",risk factor
1199, And lgi aku bertambah bnci,"['dan', 'lgi', 'tambah', 'bnci']",statement
1200, Mak aku ada je justification dia tuk ap adik aku buat,"['mak', 'je', 'justification', 'tuk', 'ap', 'adik']",risk factor
1201, Walaupon bnda yg aku buat sama dgn ap yg dia buat,"['walaupon', 'bnda', 'yg', 'dgn', 'ap', 'yg']",statement
1202,aku risau betul kalau present kena guna zoom ke teams ke,"['risau', 'present', 'kena', 'zoom', 'teams']",statement
1203, sbb laptop aku masalah,"['sb', 'laptop']",statement
1204," guna henfon, tak nampak slide","['henfon', 'nampak', 'slide']",statement
1205, belum ditambah line tak clear,"['tambah', 'line', 'clear']",statement
1206, pkp ni banyak benor dugaan akuu,"['pkp', 'ni', 'benor', 'duga', 'aku']",statement
1207,"Aku ada seorang kawan, bestfriend sejak first masuk um lagi","['kawan', 'bestfriend', 'first', 'masuk', 'um']",statement
1208," Dia ni bukan calang2 student, aktif dalam program2 di kolej, universiti dan fac","['ni', 'calangeb', 'student', 'aktif', 'programp', 'kolej', 'universiti', 'fac']",statement
1209, Akademik pun selalu cemerlang setiap sem (selalu dekan),"['akademik', 'cemerlang', 'sem', 'dekan']",statement
1210, Tapi malangnya dia tak dapat merasa title first class degree dekat transkrip dia,"['malang', 'title', 'first', 'class', 'degree', 'transkrip']",risk factor
1211," Even worst, disebabkan perkara tu dia dikecam dan dihina oleh pelajar2 lain (mostly girls) daripada jabatan yg sama dengan dia","['even', 'worst', 'sebab', 'perkara', 'tu', 'kecam', 'dihina', 'pelajarakan', 'mostly', 'girls', 'jabat', 'yg']",risk factor
1212," Sejak dari tu, sikap dia mula berubah, daripada seseorang yg periang kepada seseorang yang pendiam","['tu', 'sikap', 'rubah', 'yg', 'periang', 'diam']",symptom
1213, Muka dia pun dah tak seri macam dulu lagi,"['muka', 'dah', 'seri']",symptom
1214, Sampai sekarang dia hidup dalam kemurungan,"['hidup', 'murung']",symptom
1215," Sudah bagi nasihat, tapi tak berhasil jugak","['nasihat', 'hasil', 'jugak']",symptom
1216, Apa cadangan korang untuk handle masalah kawan aku ni,"['cadang', 'korang', 'handle', 'kawan', 'ni']",statement
1217, Harap dapat membantu,"['harap', 'bantu']",statement
1218,,['nan'],statement
1219,Hai semua,['hai'],statement
1220, Aku ada nak luah satu benda,"['nak', 'luah', 'benda']",statement
1221, Aku penat sangat ada parent toxic,"['penat', 'parent', 'toxic']",symptom
1222, Bukannya toxic sangat tp lebih kepada berat sebelah,"['toxic', 'tp', 'berat', 'belah']",risk factor
1223, Semua benda aku buat semua tak kena di mata dia,"['benda', 'kena', 'mata']",risk factor
1224," Kalau adik beradik yang lain, takde pula dia marah, nak benci, nak banding2kan","['adik', 'adik', 'takde', 'marah', 'nak', 'benci', 'nak', 'bandingakan']",risk factor
1225, Aku ni boleh dikategorikan anak yang paling pandai dalam family,"['ni', 'kategori', 'anak', 'panda', 'family']",statement
1226, Aku juga boleh dikatakan berjaya dalam semua peperiksaan,"['jaya', 'peperiksaan']",statement
1227, Tapi mak aku ni tak habis2 nak banding2kan aku dengan kawan2 aku dan adik beradik yang lain,"['mak', 'ni', 'habisa', 'nak', 'bandingakan', 'kawanya', 'adik', 'adik']",risk factor
1228," Tak boleh nak dibandingkan dari segi result, dia bandingkan dari segi benda lain pula","['nak', 'banding', 'segi', 'result', 'banding', 'segi', 'benda']",risk factor
1229, Aku boleh buktikan pada dia yang aku mampu berjaya tapi aku tak mampu nak dapatkan perhatian dia dan kasih sayang dia,"['bukti', 'jaya', 'nak', 'dapat', 'perhatiian', 'kasih', 'sayang']",risk factor
1230," Kadang2 malam2 aku menangis sendirian mengenangkan susahnya aku ni nak dapatkan kasih sayang seorang ibu, yang menjadi kebanggaan seorang ibu","['kadangeb', 'malam l', 'menang', 'kenang', 'susah', 'ni', 'nak', 'dapat', 'kasih', 'sayang', 'bangga']",symptom
1231," Sejak ayah aku meninggal, boleh dikatakan hidup aku tak sebahagia dulu","['ayah', 'tinggal', 'hidup', 'sebahagia']",risk factor
1232, Ayah selalu appreciate apa yang aku buat dan apa yang aku dapat,"['ayah', 'appreciate']",statement
1233," Aku selalu jealous tengok kawan2 aku post gambar dengan family, ibu, ayah diorang","['jealous', 'tengok', 'kawanya', 'jawat', 'gambar', 'family', 'ayah', 'orang']",statement
1234, Rasa cemburu sangat sebab aku tak boleh nak dapat macam tu,"['cemburu', 'nak', 'tu']",statement
1235, Doakan aku terus kuat untuk hadapi semua ni pada masa akan datang,"['doa', 'kuat', 'hadap', 'ni']",statement
1236,,['nan'],statement
